,ImageID,ImgType,Projection,Pred,result
3053,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/109463987989991358983372373501344324593_5px398.png,PA,PA,PA,True
3054,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/102650309499472712715629298217922323469_qf4w7d.png,L,L,L,True
3055,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/21184915304190022820494442720844985173_2_fde0oa.png,PA,PA,PA,True
3056,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/180586146434231892865759594610090154630_vta47b.png,L,L,L,True
3057,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/37271426047355427681036462357759233067_18il4u.png,L,L,L,True
3058,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/147241252112515329588729154923308022345_zyac8d.png,PA,PA,PA,True
3059,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/39574001123925874487452295702618149796_8qkicr.png,L,L,L,True
3060,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/274395791626375484439663356201217101645_axt4ow.png,L,L,L,True
3061,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/10371623398641241653800281496951440213_6n38ch.png,PA,PA,PA,True
3062,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/285728350741139138064573023521172760885_7t5ow4.png,L,L,L,True
3063,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/131830224090450022194525557331524871574_pqx4in.png,L,L,L,True
3064,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/299394609174017369890113994499120513095_di0ajj.png,PA,PA,PA,True
3065,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/201506703843100013270949208203477044548_rah9q9.png,L,L,L,True
3066,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/261307285983061497752592729266243929542_ypzkmk.png,L,L,L,True
3067,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/197166981352948973038376675702607362053_dp8qjj.png,L,L,L,True
3068,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/95378753857773831103332213761620553811_6t15t8.png,L,L,L,True
3069,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/71211038925991448627667208088223557649_2bvyr0.png,L,L,L,True
3070,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/101242872817310160479528958134189002029_u6smhi.png,PA,PA,PA,True
3071,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/290926219760686834864752825993700179184_i9bqpx.png,PA,PA,PA,True
3072,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/316890125325542370833327367011954122377_u48kue.png,AP_horizontal,AP_horizontal,AP_horizontal,True
3073,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/26244571749755521880111325776337650586_zofmec.png,PA,PA,PA,True
3074,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/218079641555282523709509172443270352748_2_fjjfqx.png,L,L,L,True
3075,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/99036201225553653882439313640916430277_gj65am.png,L,L,L,True
3076,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/264430722952594587736312911255479891300_k144gn.png,L,L,L,True
3077,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/284768408035455998580201011266740299535_bg3akx.png,PA,PA,PA,True
3078,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/158292340320625715965132339549736606624_2_2w10c3.png,L,L,L,True
3079,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/311151212500894888529065820829543197259_047vqb.png,PA,PA,PA,True
3080,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_FINGER/patient11940/study1_negative/image3.png,FINGER,Otro,Otro,True
3081,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/74020366411809703524147179817642258523_q7wqsx.png,PA,PA,PA,True
3082,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/232024646089503631128556749540664520410_ixrqn1.png,PA,PA,PA,True
3083,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/30067639203055464624370133611984650879_xdfn0t.png,PA,PA,PA,True
3084,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/203659034073645250387960606139949868923_5bkq9b.png,PA,PA,PA,True
3085,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/207349227929434524423526869269766207965_dxyhah.png,PA,PA,PA,True
3086,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_SHOULDER/patient11550/study2_negative/image3.png,SHOULDER,Otro,Otro,True
3087,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/22870716869582516041053874322301044098_f3uea9.png,PA,PA,PA,True
3088,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/78994437048670254894476572607778510534_sjquy0.png,PA,PA,PA,True
3089,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/317427230237568615554573865454813699940_5dzo8g.png,PA,PA,PA,True
3090,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/301758804728441994187255938301073648066_iyj4t2.png,L,L,L,True
3091,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/Cadera/1/9284909/20090504/03012602_1x1.jpg,HIP,Otro,Otro,True
3092,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/161563903537104338954495370334490904047_sigyuf.png,PA,PA,PA,True
3093,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/321410817434951198957257345959550217535_v3m2ks.png,PA,PA,PA,True
3094,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/164515571235964208751654542357704294945_vifaqe.png,PA,PA,PA,True
3095,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/144558012307433706624051610322658765161_q54ta1.png,PA,PA,PA,True
3096,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/123839294655363721467853168415406151828_s0v7xq.png,L,L,L,True
3097,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_HUMERUS/patient11647/study1_positive/image1.png,HUMERUS,Otro,Otro,True
3098,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/215041224245905944888939370272745392061_993y3a.png,PA,PA,PA,True
3099,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/206180682734646179312710191562932931780_jxmzsp.png,L,L,L,True
3100,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/204318203332397117160720042131659359654_y61lih.png,PA,PA,PA,True
3101,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/208601691626838599247558005171435092314_7z0p48.png,PA,PA,PA,True
3102,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/319258275784482053946372582569354406863_bnwmvk.png,PA,PA,PA,True
3103,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/Cadera/1/9597688/20081208/02923703_1x1.jpg,HIP,Otro,Otro,True
3104,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/201992656369660860746680254878279179212_dakrwz.png,L,L,L,True
3105,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/59294706285753638292473750077775416759_oeca3c.png,PA,PA,PA,True
3106,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_HAND/patient11560/study1_negative/image3.png,HAND,Otro,Otro,True
3107,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/155193321174051348208024972855497393569_jrxjx4.png,PA,PA,PA,True
3108,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/188644614983959501066829237174161608600_c9g8au.png,PA,PA,PA,True
3109,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/299667328586922034342969043417327549867_j3dyi7.png,PA,PA,PA,True
3110,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/32710699006430506131704854694225567821_g7hpt8.png,L,L,L,True
3111,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/241765314270662981211670474769192753845_y9lfzd.png,PA,PA,PA,True
3112,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/102011055083206995392670213404494232510_59lkgh.png,PA,PA,PA,True
3113,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_WRIST/patient11236/study1_positive/image3.png,WRIST,Otro,Otro,True
3114,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/336748494986834392293105329659322423163_kw5in1.png,PA,PA,PA,True
3115,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/235276185700937618415116604076544980601_47vzde.png,PA,PA,PA,True
3116,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/238577471860669816336184891059373840638_kyatdr.png,PA,PA,PA,True
3117,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/296867358024918308435078128166116832833-2_9fd03n.png,PA,PA,PA,True
3118,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/196710258081124440787763304845946970329_u1wzej.png,L,L,L,True
3119,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/232377841874686377347590866219866536703_1mqsfp.png,PA,PA,PA,True
3120,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/213955613244668217781872639470267828551_zyvk5u.png,PA,PA,PA,True
3121,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_FOREARM/patient11428/study1_positive/image1.png,FOREARM,Otro,Otro,True
3122,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/268605632760394109743686160022676957122_1dpn9t.png,PA,PA,PA,True
3123,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/338674617468803931203159264718661089597_jgko40.png,AP_horizontal,AP_horizontal,PA,False
3124,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/84073976391871078977269648559238898238_a4r3kc.png,PA,PA,PA,True
3125,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/Cadera/1/9352883/20081027/02873703_1x1.jpg,HIP,Otro,Otro,True
3126,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/750276956618621632829976364918134666_5l7azj.png,PA,PA,PA,True
3127,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/26937954023070901227257537297190938029_31rw5n.png,L,L,L,True
3128,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/63449244818280968769913744512492799331_vgwucw.png,PA,PA,PA,True
3129,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/121120177585960357406911889841590372263_j9couh.png,L,L,L,True
3130,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/167542852469027206657573826027667977878_jhpn7p.png,L,L,L,True
3131,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_HUMERUS/patient11651/study1_positive/image3.png,HUMERUS,Otro,Otro,True
3132,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/319625918535986388203765532877976301873_j8tlzq.png,PA,PA,PA,True
3133,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_FOREARM/patient11445/study1_negative/image1.png,FOREARM,Otro,Otro,True
3134,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/202056794154407250123678940486145204409_rtz988.png,PA,PA,PA,True
3135,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/70699183993934411975568912066974472130_sw0zel.png,PA,PA,PA,True
3136,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/142059136459863289544924430936485153120_4ndkr1.png,PA,PA,PA,True
3137,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/105694542064040508029280545601000839196_86858r.png,L,L,L,True
3138,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/91815015110608941073755910413288028905_wcdhbc.png,L,L,L,True
3139,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/272117852330958451503568048499630101476_h59i34.png,L,L,L,True
3140,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_FINGER/patient11946/study1_negative/image3.png,FINGER,Otro,Otro,True
3141,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_HAND/patient11537/study1_positive/image2.png,HAND,Otro,Otro,True
3142,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/284868740397841161474058789208265606229_70odi8.png,PA,PA,PA,True
3143,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/15686692976738192701599515985506061492_j95xlw.png,PA,PA,PA,True
3144,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/84180441191851216898438329896662769894_2_3q41d7.png,AP_horizontal,AP_horizontal,PA,False
3145,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/93813554084814718546405955692513139464_dz2mxt.png,L,L,L,True
3146,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/258321947713648200043167328082994656148_8cj6z5.png,PA,PA,PA,True
3147,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/145970966885015166759144585713457066615_ykpu8k.png,L,L,L,True
3148,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_FOREARM/patient11415/study1_positive/image3.png,FOREARM,Otro,Otro,True
3149,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/131245254841511017957915714330587870207_jlxvk7.png,L,L,L,True
3150,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_HUMERUS/patient11671/study1_negative/image1.png,HUMERUS,Otro,Otro,True
3151,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/149752391252315784159495108516137659562_ugti61.png,PA,PA,PA,True
3152,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/146361615096961050913003303613873658732_2_d9i524.png,L,L,L,True
3153,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/240074742245290770573759880092788072060_qaaemg.png,L,L,L,True
3154,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/100162183276649430079588535037640068150_b9bb9n.png,PA,PA,PA,True
3155,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/261236893312398781769127570354088247079_6v0pwg.png,L,L,L,True
3156,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/230837892052594732632573676229234985245_jp6b5y.png,AP_horizontal,AP_horizontal,AP_horizontal,True
3157,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/274437326291794856602871309028615381153_4msi9w.png,PA,PA,PA,True
3158,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/Cadera/1/9284505/20090311/03149403_1x1.jpg,HIP,Otro,Otro,True
3159,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/266583485551653546341486738762359066776_d00y54.png,L,L,L,True
3160,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/156736544658120459298634312716229838527_eiyciq.png,PA,PA,PA,True
3161,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/238700870132149836067351347379885123165_2ixdld.png,PA,PA,PA,True
3162,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/272596233693056969218601348808021220654_3_jmw1j6.png,PA,PA,PA,True
3163,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/6/15774566636116109193418245839039769143_y1h2n5.png,PA,PA,PA,True
3164,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/229385854915867887152080872000734922450_1qg3tq.png,PA,PA,PA,True
3165,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/140512012174857545104033382215655852383_kb92oh.png,PA,PA,PA,True
3166,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/4/148130813954822235343093405565691529739_t0y57l.png,L,L,L,True
3167,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/35986483427131041228036602073457876600_jl0et4.png,L,L,L,True
3168,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/239919712503901371361256150907096172648_sy66rt.png,PA,PA,PA,True
3169,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_HAND/patient11602/study1_negative/image2.png,HAND,Otro,Otro,True
3170,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_FINGER/patient11926/study1_negative/image1.png,FINGER,Otro,Otro,True
3171,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/281203406541159865308795029250016165867_n70ksz.png,L,L,L,True
3172,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/156434992482201179852833439278781809700_aif57x.png,PA,PA,PA,True
3173,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/233733835300268664895264244852226880833_lljepz.png,PA,PA,PA,True
3174,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/26812113926704396198259206070560564448_2oyxhr.png,PA,PA,PA,True
3175,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/287674558154154196238750035876376456720_de0kdu.png,PA,PA,PA,True
3176,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_SHOULDER/patient11783/study1_negative/image3.png,SHOULDER,Otro,Otro,True
3177,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/27095814732169247564424899149974916238_szk086.png,PA,PA,PA,True
3178,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/60295895003202139426364620645533789523_h0ydf3.png,PA,PA,PA,True
3179,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/132234769793487616930892945344474372595_at9j9t.png,L,L,L,True
3180,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/213088021632056009712506692316425608452_j25s2w.png,AP_horizontal,AP_horizontal,AP_horizontal,True
3181,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/Cadera/1/9614982/20080902/02481602_1x1.jpg,HIP,Otro,Otro,True
3182,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/194808362341137728336520738511462943953_0i0m7k.png,L,L,L,True
3183,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/32691195778155301755659202655321337888_h0r6bn.png,PA,PA,PA,True
3184,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/89566568462338806392899777596837719720_oadukb.png,PA,PA,PA,True
3185,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/89683886713487909666018160669400855403_5b47od.png,PA,PA,PA,True
3186,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/226847863292482145702699903828799653415_622hea.png,L,L,L,True
3187,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/152359637008746770610090315927520289728_01j9oe.png,PA,PA,PA,True
3188,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/22565693535039996906235347078027348732_xsxeos.png,PA,PA,PA,True
3189,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/322333948480654007496623211008027014195_fetlet.png,PA,PA,PA,True
3190,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_HUMERUS/patient11621/study1_positive/image2.png,HUMERUS,Otro,Otro,True
3191,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/172578319302221244959725413788873391782_aqh4ar.png,PA,PA,PA,True
3192,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/254144551127683360157792731938529338125_cyd5yo.png,L,L,L,True
3193,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/323013253974835850804570805633201225036_89reej.png,L,L,L,True
3194,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/338518084156777474041265702992351961892_q3p7m8.png,PA,PA,PA,True
3195,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/68030589156869285747939305611028818129_pwxu6r.png,PA,PA,PA,True
3196,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/106195538338914848895501519016982417276_sv1aku.png,PA,PA,PA,True
3197,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/132893921626118852886919715728134079919_6v2alf.png,L,L,L,True
3198,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/108757234707826731622534463166732014399_12lsrt.png,L,L,L,True
3199,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_FOREARM/patient11473/study1_negative/image1.png,FOREARM,Otro,Otro,True
3200,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/1/21325713980095925846644666134159985285_17djeg.png,L,L,L,True
3201,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/256603502349678030869059479646993288502_3fy1k7.png,PA,PA,PA,True
3202,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/95010150443550907963814050338253607275_blatb3.png,PA,PA,PA,True
3203,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/5124502614682593862235987107512448124_2_22ckih.png,L,L,L,True
3204,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/50554261258566111459900081146620595143_-b2uz9.png,L,L,L,True
3205,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/310101164450035249976333875047839152460_o6bpc4.png,L,L,L,True
3206,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/258168268812417581794558856982938239157_zp3zzw.png,L,L,L,True
3207,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/MURA-v1.1/valid/XR_ELBOW/patient11867/study1_negative/image3.png,ELBOW,Otro,Otro,True
3208,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/34405561615864453171365990632727098499_9bufxa.png,PA,PA,PA,True
3209,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/7/268788485103347778246347396518987676766_bbf0dv.png,PA,PA,PA,True
3210,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/193468508719651352193033869276949219539_xbyjn0.png,PA,PA,PA,True
3211,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/165876678159048265879748862890800010181_rnt2l2.png,L,L,L,True
3212,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/0/138345658978269042636478026781537713808_81urcz.png,PA,PA,PA,True
3213,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/5/329306776333462542411712339103873478379_2zghq4.png,PA,PA,PA,True
3214,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/2/13656196526360624137760750532883328347_oc4nlg.png,PA,PA,PA,True
3215,/content/drive/MyDrive/Quinto_Anio/TESIS_Eugenia_Berrino/DS_comp_nodef/3/88082788424129610358717737871863427672_el3csv.png,L,L,L,True
